date,open,close,high,low,vol,amount,code,pchange,change
2021-02-09,51.96,58.12,62.35,51.96,67930.0,407624992.0,605081,,
2021-02-10,52.32,52.31,54.8,52.31,14509.0,76304240.0,605081,-10.0,-5.81
2021-02-18,47.08,47.94,50.49,47.08,55888.0,268618368.0,605081,-8.35,-4.37
2021-02-19,46.85,48.5,49.25,46.53,38602.0,183840032.0,605081,1.17,0.56
2021-02-22,48.0,47.66,48.44,47.17,32504.0,155173472.0,605081,-1.73,-0.84
2021-02-23,47.4,45.97,47.59,45.91,32704.0,152129776.0,605081,-3.55,-1.69
2021-02-24,45.68,46.0,46.38,45.5,18991.0,87265616.0,605081,0.07,0.03
2021-02-25,46.33,46.08,46.94,45.87,18491.0,85545224.0,605081,0.17,0.08
2021-02-26,45.96,46.9,47.3,45.63,21917.0,102151496.0,605081,1.78,0.82
2021-03-01,47.01,46.95,47.35,46.5,17699.0,82927584.0,605081,0.11,0.05
2021-03-02,46.83,47.69,47.77,46.55,23168.0,109264096.0,605081,1.58,0.74
2021-03-03,47.3,47.08,47.39,46.7,19246.0,90449392.0,605081,-1.28,-0.61
2021-03-04,46.83,46.56,47.5,46.56,15119.0,70876096.0,605081,-1.1,-0.52
2021-03-05,46.22,46.49,46.6,46.03,10924.0,50642200.0,605081,-0.15,-0.07
2021-03-08,46.54,47.59,47.65,46.52,25174.0,119009752.0,605081,2.37,1.1
2021-03-09,47.57,45.35,47.57,44.5,22751.0,104559696.0,605081,-4.71,-2.24
2021-03-10,45.36,44.76,45.75,44.48,12146.0,54626640.0,605081,-1.3,-0.59
2021-03-11,44.96,45.33,45.78,44.48,9829.0,44441832.0,605081,1.27,0.57
2021-03-12,45.02,46.21,46.85,45.02,16249.0,74784768.0,605081,1.94,0.88
2021-03-15,45.72,45.49,46.1,45.1,10181.0,46335976.0,605081,-1.56,-0.72
2021-03-16,45.97,46.5,46.77,45.51,16860.0,78013280.0,605081,2.22,1.01
2021-03-17,46.2,46.57,46.8,45.71,13695.0,63398988.0,605081,0.15,0.07
2021-03-18,46.68,46.63,46.85,46.12,12728.0,59175312.0,605081,0.13,0.06
2021-03-19,46.46,47.09,48.2,46.04,26553.0,125598040.0,605081,0.99,0.46
2021-03-22,47.15,49.8,51.05,46.61,48223.0,236614592.0,605081,5.75,2.71
2021-03-23,49.02,50.65,54.67,48.26,47922.0,240776672.0,605081,1.71,0.85
2021-03-24,49.48,51.79,52.2,49.1,40021.0,204732576.0,605081,2.25,1.14
2021-03-25,51.85,49.0,53.42,48.99,36566.0,186506384.0,605081,-5.39,-2.79
