date,open,close,high,low,vol,amount,code,pchange,change
2020-09-23,36.5,43.8,43.8,36.5,1004.0,4389060.0,003008,,
2020-09-24,48.18,48.18,48.18,48.18,411.0,1980198.0,003008,10.0,4.38
2020-09-25,53.0,46.16,53.0,46.1,80198.0,393323872.0,003008,-4.19,-2.02
2020-09-28,43.3,41.54,44.0,41.54,26561.0,111481232.0,003008,-10.01,-4.62
2020-09-29,38.1,37.66,39.86,37.44,44417.0,171246368.0,003008,-9.34,-3.88
2020-09-30,37.85,37.31,38.08,37.16,20778.0,78126280.0,003008,-0.93,-0.35
2020-10-09,37.81,38.43,38.83,37.62,23250.0,89021584.0,003008,3.0,1.12
2020-10-12,39.0,39.82,40.55,38.65,31506.0,124529360.0,003008,3.62,1.39
2020-10-13,39.41,39.8,40.2,39.06,25532.0,101356616.0,003008,-0.05,-0.02
2020-10-14,39.9,40.11,40.99,39.4,26562.0,106238016.0,003008,0.78,0.31
2020-10-15,40.12,38.8,40.18,38.8,20770.0,81372784.0,003008,-3.27,-1.31
2020-10-16,38.44,39.08,39.36,38.44,16460.0,63986532.0,003008,0.72,0.28
2020-10-19,39.0,38.07,39.0,38.04,14650.0,56465452.0,003008,-2.58,-1.01
2020-10-20,38.08,38.83,38.83,37.88,12761.0,49090384.0,003008,2.0,0.76
2020-10-21,38.71,40.3,41.55,38.71,31754.0,126680544.0,003008,3.79,1.47
2020-10-22,40.0,39.65,40.75,39.5,22174.0,88858280.0,003008,-1.61,-0.65
2020-10-23,39.8,39.45,40.2,39.28,16742.0,66558860.0,003008,-0.5,-0.2
2020-10-26,39.43,40.07,40.12,38.47,17472.0,69153664.0,003008,1.57,0.62
2020-10-27,39.7,38.95,39.97,38.63,18070.0,70671824.0,003008,-2.8,-1.12
2020-10-28,38.9,38.98,39.17,38.12,14773.0,57045044.0,003008,0.08,0.03
2020-10-29,38.36,38.3,38.79,38.25,11170.0,42975080.0,003008,-1.74,-0.68
2020-10-30,38.4,36.88,38.48,36.88,16785.0,63086444.0,003008,-3.71,-1.42
2020-11-02,36.75,36.28,37.08,35.69,12701.0,46026316.0,003008,-1.63,-0.6
2020-11-03,36.44,37.62,37.63,36.42,11738.0,43769144.0,003008,3.69,1.34
