date,open,close,high,low,vol,amount,code,pchange,change
2020-08-25,36.4,43.68,43.68,36.4,1220.0,5309857.0,605123,,
2020-08-26,48.05,48.05,48.05,48.05,432.0,2078451.0,605123,10.0,4.37
2020-08-27,52.86,52.86,52.86,52.86,611.0,3231226.0,605123,10.01,4.81
2020-08-28,58.15,58.15,58.15,58.15,881.0,5127260.0,605123,10.01,5.29
2020-08-31,63.97,63.97,63.97,63.97,6277.0,40154800.0,605123,10.01,5.82
2020-09-01,70.37,70.37,70.37,70.37,15119.0,106396272.0,605123,10.0,6.4
2020-09-02,77.41,77.41,77.41,77.41,2268.0,17556664.0,605123,10.0,7.04
2020-09-03,85.0,85.15,85.15,75.21,168412.0,1358141312.0,605123,10.0,7.74
2020-09-04,85.0,87.37,88.61,78.51,144703.0,1232965248.0,605123,2.61,2.22
2020-09-07,89.0,83.7,92.0,83.53,87966.0,769314368.0,605123,-4.2,-3.67
2020-09-08,80.0,75.33,82.0,75.33,76152.0,581265472.0,605123,-10.0,-8.37
2020-09-09,74.0,76.13,78.38,73.51,83036.0,633626176.0,605123,1.06,0.8
2020-09-10,79.0,78.68,79.94,74.59,73094.0,566595392.0,605123,3.35,2.55
2020-09-11,80.0,84.09,86.55,79.01,91312.0,750629888.0,605123,6.88,5.41
2020-09-14,81.9,80.77,82.99,78.78,77231.0,621431936.0,605123,-3.95,-3.32
2020-09-15,79.21,75.49,80.09,74.88,66601.0,514593536.0,605123,-6.54,-5.28
2020-09-16,74.4,81.32,82.82,74.4,76690.0,606680448.0,605123,7.72,5.83
2020-09-17,79.36,78.28,79.8,76.88,43468.0,339529280.0,605123,-3.74,-3.04
2020-09-18,78.0,80.48,81.41,77.5,44902.0,358084480.0,605123,2.81,2.2
2020-09-21,79.98,80.26,84.6,79.9,49824.0,410535968.0,605123,-0.27,-0.22
2020-09-22,78.83,78.52,80.4,77.89,33895.0,266555264.0,605123,-2.17,-1.74
